Video Path,chunk,label
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100751073/3100751073.avi,3100751073.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100751074/3100751074.avi,3100751074.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100751075/3100751075.avi,3100751075.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100751076/3100751076.avi,3100751076.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100751077/3100751077.avi,3100751077.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100751078/3100751078.avi,3100751078.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100751079/3100751079.avi,3100751079.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752001/3100752001.avi,3100752001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752002/3100752002.avi,3100752002.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752003/3100752003.avi,3100752003.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752004/3100752004.avi,3100752004.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752005/3100752005.avi,3100752005.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752007/3100752007.avi,3100752007.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752008/3100752008.avi,3100752008.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752009/3100752009.avi,3100752009.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752010/3100752010.avi,3100752010.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752012/3100752012.avi,3100752012.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752014/3100752014.avi,3100752014.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752015/3100752015.avi,3100752015.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752016/3100752016.avi,3100752016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752017/3100752017.avi,3100752017.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752018/3100752018.avi,3100752018.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752019/3100752019.avi,3100752019.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752020/3100752020.avi,3100752020.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752021/3100752021.avi,3100752021.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752022/3100752022.avi,3100752022.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752023/3100752023.avi,3100752023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752026/3100752026.avi,3100752026.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752027/3100752027.avi,3100752027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752029/3100752029.avi,3100752029.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752030/3100752030.avi,3100752030.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752032/3100752032.avi,3100752032.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752034/3100752034.avi,3100752034.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752035/3100752035.avi,3100752035.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752036/3100752036.avi,3100752036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752037/3100752037.avi,3100752037.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752038/3100752038.avi,3100752038.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752039/3100752039.avi,3100752039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752040/3100752040.avi,3100752040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752041/3100752041.avi,3100752041.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752042/3100752042.avi,3100752042.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752043/3100752043.avi,3100752043.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752044/3100752044.avi,3100752044.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752045/3100752045.avi,3100752045.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752046/3100752046.avi,3100752046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752047/3100752047.avi,3100752047.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752048/3100752048.avi,3100752048.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752049/3100752049.avi,3100752049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752050/3100752050.avi,3100752050.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752051/3100752051.avi,3100752051.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752052/3100752052.avi,3100752052.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752054/3100752054.avi,3100752054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752055/3100752055.avi,3100752055.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752056/3100752056.avi,3100752056.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752057/3100752057.avi,3100752057.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752058/3100752058.avi,3100752058.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752059/3100752059.avi,3100752059.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752060/3100752060.avi,3100752060.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752061/3100752061.avi,3100752061.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752063/3100752063.avi,3100752063.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310075/3100752068/3100752068.avi,3100752068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761003/3100761003.avi,3100761003.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761004/3100761004.avi,3100761004.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761005/3100761005.avi,3100761005.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761007/3100761007.avi,3100761007.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761008/3100761008.avi,3100761008.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761013/3100761013.avi,3100761013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761014/3100761014.avi,3100761014.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761015/3100761015.avi,3100761015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761016/3100761016.avi,3100761016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761017/3100761017.avi,3100761017.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761019/3100761019.avi,3100761019.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761020/3100761020.avi,3100761020.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761021/3100761021.avi,3100761021.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761023/3100761023.avi,3100761023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761027/3100761027.avi,3100761027.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761028/3100761028.avi,3100761028.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761029/3100761029.avi,3100761029.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761030/3100761030.avi,3100761030.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761031/3100761031.avi,3100761031.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761034/3100761034.avi,3100761034.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761042/3100761042.avi,3100761042.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761046/3100761046.avi,3100761046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761047/3100761047.avi,3100761047.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761048/3100761048.avi,3100761048.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761049/3100761049.avi,3100761049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761050/3100761050.avi,3100761050.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761051/3100761051.avi,3100761051.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761056/3100761056.avi,3100761056.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761062/3100761062.avi,3100761062.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100761063/3100761063.avi,3100761063.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762003/3100762003.avi,3100762003.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762004/3100762004.avi,3100762004.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762005/3100762005.avi,3100762005.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762007/3100762007.avi,3100762007.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762012/3100762012.avi,3100762012.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762013/3100762013.avi,3100762013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762016/3100762016.avi,3100762016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762027/3100762027.avi,3100762027.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762029/3100762029.avi,3100762029.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762030/3100762030.avi,3100762030.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762052/3100762052.avi,3100762052.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762053/3100762053.avi,3100762053.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310076/3100762055/3100762055.avi,3100762055.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771001/3100771001.avi,3100771001.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771002/3100771002.avi,3100771002.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771003/3100771003.avi,3100771003.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771005/3100771005.avi,3100771005.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771007/3100771007.avi,3100771007.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771008/3100771008.avi,3100771008.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771009/3100771009.avi,3100771009.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771012/3100771012.avi,3100771012.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771014/3100771014.avi,3100771014.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771016/3100771016.avi,3100771016.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771018/3100771018.avi,3100771018.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771019/3100771019.avi,3100771019.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771020/3100771020.avi,3100771020.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771021/3100771021.avi,3100771021.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771022/3100771022.avi,3100771022.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771024/3100771024.avi,3100771024.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771027/3100771027.avi,3100771027.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771028/3100771028.avi,3100771028.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771029/3100771029.avi,3100771029.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771030/3100771030.avi,3100771030.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771031/3100771031.avi,3100771031.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771032/3100771032.avi,3100771032.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771033/3100771033.avi,3100771033.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771034/3100771034.avi,3100771034.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771036/3100771036.avi,3100771036.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771037/3100771037.avi,3100771037.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771039/3100771039.avi,3100771039.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771040/3100771040.avi,3100771040.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771041/3100771041.avi,3100771041.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771042/3100771042.avi,3100771042.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771043/3100771043.avi,3100771043.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771046/3100771046.avi,3100771046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771047/3100771047.avi,3100771047.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771048/3100771048.avi,3100771048.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771049/3100771049.avi,3100771049.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771050/3100771050.avi,3100771050.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771052/3100771052.avi,3100771052.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771054/3100771054.avi,3100771054.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771055/3100771055.avi,3100771055.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771056/3100771056.avi,3100771056.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771057/3100771057.avi,3100771057.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771058/3100771058.avi,3100771058.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771059/3100771059.avi,3100771059.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771062/3100771062.avi,3100771062.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771063/3100771063.avi,3100771063.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771064/3100771064.avi,3100771064.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771065/3100771065.avi,3100771065.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771066/3100771066.avi,3100771066.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771067/3100771067.avi,3100771067.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771068/3100771068.avi,3100771068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771069/3100771069.avi,3100771069.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771071/3100771071.avi,3100771071.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771072/3100771072.avi,3100771072.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771073/3100771073.avi,3100771073.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771075/3100771075.avi,3100771075.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771076/3100771076.avi,3100771076.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771077/3100771077.avi,3100771077.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771078/3100771078.avi,3100771078.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771080/3100771080.avi,3100771080.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100771081/3100771081.avi,3100771081.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772002/3100772002.avi,3100772002.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772004/3100772004.avi,3100772004.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772005/3100772005.avi,3100772005.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772006/3100772006.avi,3100772006.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772007/3100772007.avi,3100772007.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772008/3100772008.avi,3100772008.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772009/3100772009.avi,3100772009.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772010/3100772010.avi,3100772010.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772011/3100772011.avi,3100772011.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772013/3100772013.avi,3100772013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772014/3100772014.avi,3100772014.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772015/3100772015.avi,3100772015.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772018/3100772018.avi,3100772018.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772019/3100772019.avi,3100772019.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772020/3100772020.avi,3100772020.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772021/3100772021.avi,3100772021.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772022/3100772022.avi,3100772022.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772023/3100772023.avi,3100772023.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772024/3100772024.avi,3100772024.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772025/3100772025.avi,3100772025.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772026/3100772026.avi,3100772026.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772027/3100772027.avi,3100772027.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772028/3100772028.avi,3100772028.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772029/3100772029.avi,3100772029.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772031/3100772031.avi,3100772031.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772032/3100772032.avi,3100772032.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772033/3100772033.avi,3100772033.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772034/3100772034.avi,3100772034.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772035/3100772035.avi,3100772035.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772036/3100772036.avi,3100772036.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772037/3100772037.avi,3100772037.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772039/3100772039.avi,3100772039.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772040/3100772040.avi,3100772040.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772041/3100772041.avi,3100772041.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772042/3100772042.avi,3100772042.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772043/3100772043.avi,3100772043.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772045/3100772045.avi,3100772045.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772046/3100772046.avi,3100772046.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772048/3100772048.avi,3100772048.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772050/3100772050.avi,3100772050.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772051/3100772051.avi,3100772051.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772052/3100772052.avi,3100772052.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772053/3100772053.avi,3100772053.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772054/3100772054.avi,3100772054.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772055/3100772055.avi,3100772055.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772056/3100772056.avi,3100772056.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772058/3100772058.avi,3100772058.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772059/3100772059.avi,3100772059.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772063/3100772063.avi,3100772063.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772065/3100772065.avi,3100772065.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772066/3100772066.avi,3100772066.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772067/3100772067.avi,3100772067.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772068/3100772068.avi,3100772068.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310077/3100772069/3100772069.avi,3100772069.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781001/3100781001.avi,3100781001.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781002/3100781002.avi,3100781002.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781004/3100781004.avi,3100781004.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781006/3100781006.avi,3100781006.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781007/3100781007.avi,3100781007.avi,1
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781008/3100781008.avi,3100781008.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781009/3100781009.avi,3100781009.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781010/3100781010.avi,3100781010.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781011/3100781011.avi,3100781011.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781013/3100781013.avi,3100781013.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781015/3100781015.avi,3100781015.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781016/3100781016.avi,3100781016.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781017/3100781017.avi,3100781017.avi,2
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781019/3100781019.avi,3100781019.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781020/3100781020.avi,3100781020.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781021/3100781021.avi,3100781021.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781023/3100781023.avi,3100781023.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781024/3100781024.avi,3100781024.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781027/3100781027.avi,3100781027.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781029/3100781029.avi,3100781029.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781030/3100781030.avi,3100781030.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781031/3100781031.avi,3100781031.avi,3
../Engagement Datasets/DAiSEE/DAiSEE/DataSet/Train/310078/3100781032/3100781032.avi,3100781032.avi,2
